customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_name,internet_service,internet_service_name,contract_type,contract_name,payment_type,monthly_charges,total_charges,tenure,total_charges2,total_charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,partner_dependents,service_type,tenure_months,tenure_years
6332-FBZRI,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),69.35,4653.25,67.09805335,69.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,67,5 + years
6333-YDVLT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),110,7138.65,64.89681818,110,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,65,5 + years
6338-AVWCY,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,40.15,130.75,3.256537983,40.15,TRUE,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Internet,3,< 1 year
6339-DKLMK,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,31.65,389.95,12.3206951,31.65,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,12,1 - 2 years
6339-RZCBJ,Male,0,No,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),78.9,3771.5,47.80101394,78.9,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,48,3 - 5 years
6339-TBELP,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),86.4,6172,71.43518519,86.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,71,5 + years
6339-YPSAH,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,73.8,704.3,9.543360434,73.8,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,10,< 1 year
6340-DACFT,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),20.55,1070.25,52.08029197,20.55,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,52,3 - 5 years
6341-AEVKX,Female,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,104.3,6613.65,63.40987536,104.3,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,63,5 + years
6341-JVQGF,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Mailed check,81.15,2545.75,31.37091805,81.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,31,2 - 3 years
6344-SFJVH,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),24.9,505.95,20.31927711,24.9,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,20,1 - 2 years
6345-FZOQH,Male,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.9,1363.45,68.51507538,19.9,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,69,5 + years
6345-HOVES,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),25.05,852.7,34.03992016,25.05,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,34,2 - 3 years
6345-ULYRW,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Mailed check,88.4,3912.9,44.26357466,88.4,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,44,3 - 5 years
6347-DCUIK,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,74.15,811.8,10.94807822,74.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,11,< 1 year
6348-SNFUS,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),55.45,4179.2,75.36880072,55.45,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,75,5 + years
6349-JDHQP,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.85,1049.6,52.87657431,19.85,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,53,3 - 5 years
6350-XFYGW,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.75,422.4,4.458047493,94.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,4,< 1 year
6351-SCJKT,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,41.35,107.25,2.593712213,41.35,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,3,< 1 year
6352-GIGGQ,Male,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),88.8,5903.15,66.47691441,88.8,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,66,5 + years
6352-TWCAU,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86.45,3029.1,35.03875072,86.45,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,35,2 - 3 years
6353-BRMMA,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),104.1,5645.8,54.23439001,104.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,54,3 - 5 years
6356-ELRKD,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,95.6,95.6,1,95.6,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
6357-JJPQT,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.5,232.35,2.886335404,80.5,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,3,< 1 year
6358-LYNGM,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.9,74.9,1,74.9,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
6360-SVNWV,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),73.55,2094.65,28.47926581,73.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,28,2 - 3 years
6362-QHAFM,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,108.3,4586.15,42.34672207,108.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,42,3 - 5 years
6365-HITVU,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Credit card (automatic),87.25,6328.7,72.53524355,87.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,73,5 + years
6365-MTGZX,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,96,2122.45,22.10885417,96,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,22,1 - 2 years
6366-XIVKZ,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,63.15,816.8,12.93428345,63.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,13,1 - 2 years
6366-ZGQGL,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),24.8,24.8,1,24.8,TRUE,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Internet,1,< 1 year
6368-NWMCE,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),68.15,2656.3,38.97725605,68.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,39,3 - 5 years
6368-TZZDT,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.5,96.85,4.966666667,19.5,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,5,< 1 year
6369-MCAKO,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),89.05,6185.8,69.46434587,89.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,69,5 + years
6370-ZVHDV,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),25.3,1554.9,61.45849802,25.3,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,61,5 + years
6371-NZYEG,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Mailed check,64.25,1024,15.93774319,64.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,16,1 - 2 years
6372-RFVNS,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,78.8,78.8,1,78.8,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,1,< 1 year
6374-AFWOX,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,65.65,3047.15,46.41507997,65.65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,46,3 - 5 years
6374-NTQLP,Male,1,Yes,Yes,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),104.1,7447.7,71.54370797,104.1,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,72,5 + years
6376-GAHQE,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,77.85,299.2,3.843288375,77.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,4,< 1 year
6377-KSLXC,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.95,107.05,5.365914787,19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,5,< 1 year
6377-WHAOX,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,106.15,6411.25,60.39802167,106.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,60,5 + years
6379-RXJRQ,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,70.1,659.65,9.410128388,70.1,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,9,< 1 year
6380-ARCEH,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.2,20.2,1,20.2,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,1,< 1 year
6383-ZTSIW,Female,1,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Mailed check,99.1,3877.95,39.13168517,99.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,39,3 - 5 years
6384-VMJHP,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),73,5265.2,72.1260274,73,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,72,5 + years
6386-SZZKH,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),107.95,5293.2,49.03381195,107.95,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,49,3 - 5 years
6388-TABGU,Male,0,No,Yes,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),56.15,3487.95,62.11843277,56.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,Phone and Internet,62,5 + years
6390-DSAZX,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,73.6,73.6,1,73.6,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,Phone and Internet,1,< 1 year
6393-WRYZE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,97.65,3207.55,32.84741423,97.65,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,33,2 - 3 years
6394-HHHZM,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.7,57.5,2.777777778,20.7,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,3,< 1 year
6394-MFYNG,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),107.4,5121.3,47.68435754,107.4,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,48,3 - 5 years
6397-JNZZG,Female,1,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),55.55,2342.2,42.16381638,55.55,TRUE,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,Internet,42,3 - 5 years
6400-BWQKW,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,79.05,434.5,5.496521189,79.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
6402-EJMWF,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,55.3,238.5,4.31283906,55.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,4,< 1 year
6402-SSEJG,Female,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Electronic check,61.05,1540.2,25.22850123,61.05,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,25,2 - 3 years
6402-ZFPPI,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,102.8,2660.2,25.87743191,102.8,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,26,2 - 3 years
6407-GSJNL,Female,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),24.95,1288,51.62324649,24.95,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,52,3 - 5 years
6407-UTSLV,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),83.8,163.7,1.953460621,83.8,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
6408-OTUBZ,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),104.55,6779.05,64.84026781,104.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,65,5 + years
6408-WHTEF,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,89.4,6376.55,71.32606264,89.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
6410-LEFEN,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,45.15,416.45,9.223698782,45.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,9,< 1 year
6413-XKKPU,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,89.4,1539.45,17.21979866,89.4,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,17,1 - 2 years
6416-JNVRK,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Credit card (automatic),55.65,2688.85,48.31716083,55.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,48,3 - 5 years
6416-TVAIH,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,68.5,68.5,1,68.5,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,1,< 1 year
6416-YJTTB,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),79.5,795.65,10.0081761,79.5,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,10,< 1 year
6418-HNFED,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),83.25,4089.45,49.12252252,83.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,49,3 - 5 years
6418-PIQSP,Female,0,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,81,4985.9,61.55432099,81,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,62,5 + years
6419-ZTTLE,Male,1,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Electronic check,20.75,485.2,23.38313253,20.75,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,23,1 - 2 years
6421-SZVEM,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),82.85,2320.8,28.01207001,82.85,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,28,2 - 3 years
6424-ELEYH,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),74.75,229.5,3.070234114,74.75,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,3,< 1 year
6425-JWTDV,Male,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.25,855.1,44.42077922,19.25,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,44,3 - 5 years
6425-YQLLO,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),105.95,6975.25,65.83529967,105.95,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,66,5 + years
6427-FEFIG,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),78.6,1846.65,23.49427481,78.6,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,23,1 - 2 years
6429-SHBCB,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,69.6,1394.55,20.03663793,69.6,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,20,1 - 2 years
6432-TWQLB,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.4,401.1,4.696721311,85.4,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,5,< 1 year
6434-TTGJP,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),53.7,521,9.702048417,53.7,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,10,< 1 year
6435-SRWBJ,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,82.75,417.75,5.048338369,82.75,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
6435-VWCCY,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),92.7,5968.4,64.38403452,92.7,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,64,5 + years
6437-UDQJM,Female,1,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),84.1,6129.65,72.88525565,84.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,73,5 + years
6437-UKHMV,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,79.7,586.05,7.353199498,79.7,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,7,< 1 year
6439-GTPCA,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,87.25,3941.7,45.17707736,87.25,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,45,3 - 5 years
6439-LAJXL,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,68.95,593.85,8.612762872,68.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,9,< 1 year
6439-PKTRR,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Electronic check,80.7,5617.95,69.61524164,80.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,70,5 + years
6440-DKQGE,Male,0,No,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),64.5,1929.95,29.92170543,64.5,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,Phone and Internet,30,2 - 3 years
6445-TNRXS,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),114.7,7849.85,68.43809939,114.7,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,68,5 + years
6447-EGDIV,Female,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.95,683.25,32.61336516,20.95,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,33,2 - 3 years
6447-GORXK,Male,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),25,789.2,31.568,25,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,Internet,32,2 - 3 years
6457-GIRWB,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.35,69.35,1,69.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
6457-USBER,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.8,80.8,1,80.8,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
6458-CYIDZ,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.7,374.8,4.644361834,80.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
6461-PPAXN,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),54.95,1916,34.86806187,54.95,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,35,2 - 3 years
6461-SZMCV,Female,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),87.95,6365.35,72.37464468,87.95,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,72,5 + years
6463-HHXJR,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),100.5,7030.65,69.95671642,100.5,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,70,5 + years
6463-MVYRY,Female,1,No,No,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),69.85,4003,57.30851825,69.85,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,57,3 - 5 years
6464-KEXXH,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),25.25,186.3,7.378217822,25.25,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,7,< 1 year
6465-GSRCL,Female,0,No,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),106.6,7244.7,67.96153846,106.6,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,Phone and Internet,68,5 + years
6467-CHFZW,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,99.35,4749.15,47.80221439,99.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,48,3 - 5 years
6469-MRVET,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Electronic check,20.2,20.2,1,20.2,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,1,< 1 year
6469-QJKZW,Female,0,Yes,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,20.15,91.4,4.535980149,20.15,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,5,< 1 year
6473-ULUHT,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,84.9,1398.25,16.46937574,84.9,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,16,1 - 2 years
6474-FVJLC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86,165.45,1.923837209,86,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
6475-VHUIZ,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,54.25,1221.55,22.51705069,54.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,23,1 - 2 years
6476-EPYZR,Male,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.5,255.5,12.46341463,20.5,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,12,1 - 2 years
6476-YHMGA,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),76.5,1155.6,15.10588235,76.5,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,15,1 - 2 years
6478-HRRCZ,Male,0,Yes,No,1,One Line,1,DSL,1,1 Year,Mailed check,70.5,2201.75,31.23049645,70.5,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,31,2 - 3 years
6479-OAUSD,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),19.9,510.8,25.66834171,19.9,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,26,2 - 3 years
6479-SZPLM,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.45,754.5,38.79177378,19.45,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,39,3 - 5 years
6479-VDGRK,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),85.3,6129.2,71.85463072,85.3,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,72,5 + years
6480-YAGIY,Male,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),112.2,5031.85,44.84714795,112.2,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,45,3 - 5 years
6481-ESCNL,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),100.55,2878.75,28.63003481,100.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,29,2 - 3 years
6481-LXPWL,Male,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),36.1,1971.5,54.61218837,36.1,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,55,3 - 5 years
6481-OGDOO,Male,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),90.6,6056.15,66.84492274,90.6,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,67,5 + years
